Student_ID,Registration_No,Name,Gender,Intake,Degree_ID,Current_Year,Current_Semester,Current_SGPA,Previous_SGPA,FGPA,Attendance_Percentage,Attendance_Approved,Fee_Paid,Exam_Eligibility,Repeated_Courses,Student_Status,Academic_Risk
S1761,D/ICT/25/1771,Student_1761,Male,41,D005,2,4,3.8364,4.0,3.9321,92,No,Yes,Eligible,0,Completed,Low Risk
S1762,D/BCS/25/1772,Student_1762,Male,39,D002,4,8,4.0,3.9222,3.9055,76,No,Yes,Not Eligible,0,Completed,Low Risk
S1763,D/COE/25/1773,Student_1763,Female,41,D003,2,3,2.8,2.875,2.8983,81,No,Yes,Eligible,0,Completed,Medium Risk
S1764,D/BSE/25/1774,Student_1764,Female,39,D001,4,7,3.5125,3.272,3.4517,91,No,Yes,Eligible,0,Completed,Low Risk
S1765,D/COE/25/1775,Student_1765,Female,40,D003,3,5,3.9222,3.4421,3.533,92,No,No,Not Eligible,0,Completed,Low Risk
S1766,D/ICT/25/1776,Student_1766,Female,42,D005,1,2,3.585,3.6211,3.6026,73,No,Yes,Not Eligible,0,Completed,Low Risk
S1767,D/BCS/25/1777,Student_1767,Male,39,D002,4,7,3.6222,3.7577,3.6541,79,Yes,Yes,Eligible,0,Completed,Low Risk
S1768,D/COE/25/1778,Student_1768,Male,40,D003,3,5,3.6815,3.6211,3.6774,93,No,Yes,Eligible,0,Completed,Low Risk
S1769,D/COE/25/1779,Student_1769,Female,40,D003,3,5,2.9815,3.6947,3.3302,100,No,Yes,Eligible,0,Completed,Low Risk
S1770,D/COE/25/1780,Student_1770,Female,41,D003,2,3,3.4053,3.135,3.28,65,No,Yes,Not Eligible,0,Completed,Low Risk
S1771,D/COE/25/1781,Student_1771,Male,40,D003,3,6,3.896,3.8815,3.9397,99,No,Yes,Eligible,0,Completed,Low Risk
S1772,D/COE/25/1782,Student_1772,Female,40,D003,3,6,2.276,2.337,2.2473,90,No,Yes,Eligible,5,Not Completed,High Risk
S1773,D/BSE/25/1783,Student_1773,Female,41,D001,2,3,3.57,3.9667,3.6915,95,No,Yes,Eligible,0,Completed,Low Risk
S1774,D/BSE/25/1784,Student_1774,Male,39,D001,4,7,3.1375,3.308,3.2159,89,No,Yes,Eligible,0,Completed,Low Risk
S1775,D/COE/25/1785,Student_1775,Male,40,D003,3,5,3.4778,3.5105,3.5453,75,Yes,Yes,Eligible,0,Completed,Low Risk
S1776,D/COE/25/1786,Student_1776,Male,41,D003,2,3,3.5053,3.695,3.6367,84,No,Yes,Eligible,0,Completed,Low Risk
S1777,D/ICT/25/1787,Student_1777,Male,42,D005,1,2,2.805,2.1947,2.5077,83,No,Yes,Eligible,0,Completed,Medium Risk
S1778,D/COE/25/1788,Student_1778,Male,41,D003,2,3,3.8,3.31,3.615,80,No,Yes,Eligible,0,Completed,Low Risk
S1779,D/ICT/25/1789,Student_1779,Male,41,D005,2,3,2.987,2.94,3.1081,84,No,Yes,Eligible,0,Completed,Low Risk
S1780,D/ICT/25/1790,Student_1780,Female,41,D005,2,3,3.8696,3.895,3.9177,89,No,Yes,Eligible,0,Completed,Low Risk
S1781,D/BCS/25/1791,Student_1781,Female,42,D002,1,1,3.6619,0.0,3.6619,91,No,Yes,Eligible,0,Completed,Low Risk
S1782,D/ICT/25/1792,Student_1782,Female,42,D005,1,1,3.5211,0.0,3.5211,75,No,Yes,Not Eligible,0,Completed,Low Risk
S1783,D/BSE/25/1793,Student_1783,Male,40,D001,3,6,3.28,2.8538,3.238,90,No,Yes,Eligible,0,Completed,Low Risk
S1784,D/BSE/25/1794,Student_1784,Male,39,D001,4,8,2.74,3.3375,3.0044,82,No,Yes,Eligible,0,Completed,Low Risk
S1785,D/BCS/25/1795,Student_1785,Male,41,D002,2,3,3.58,3.7889,3.7085,81,No,Yes,Eligible,0,Completed,Low Risk
S1786,D/ICT/25/1796,Student_1786,Male,40,D005,3,5,3.13,2.7364,3.1635,85,No,Yes,Eligible,1,Not Completed,Low Risk
S1787,D/BCS/25/1797,Student_1787,Male,41,D002,2,3,3.17,3.7167,3.2644,100,No,Yes,Eligible,0,Completed,Low Risk
S1788,D/BSE/25/1798,Student_1788,Male,39,D001,4,8,3.4,2.2875,2.7344,82,No,Yes,Eligible,2,Not Completed,High Risk
S1789,D/BCS/25/1799,Student_1789,Male,42,D002,1,2,3.1333,3.4286,3.2923,94,No,Yes,Eligible,0,Completed,Low Risk
S1790,D/BCS/25/1800,Student_1790,Female,40,D002,3,5,2.5154,2.2105,2.3519,77,No,Yes,Not Eligible,2,Not Completed,High Risk
S1791,D/BCS/25/1801,Student_1791,Male,41,D002,2,3,3.77,3.8333,3.7153,82,No,Yes,Eligible,0,Completed,Low Risk
S1792,D/ICT/25/1802,Student_1792,Male,41,D005,2,4,3.9409,4.0,3.8345,94,No,Yes,Eligible,0,Completed,Low Risk
S1793,D/ICT/25/1803,Student_1793,Male,40,D005,3,6,0.0,2.275,2.15,98,No,Yes,Eligible,5,Not Completed,High Risk
S1794,D/ICT/25/1804,Student_1794,Male,42,D005,1,2,2.605,3.2474,2.9179,80,No,Yes,Eligible,0,Completed,Medium Risk
S1795,D/COE/25/1805,Student_1795,Male,42,D003,1,1,3.7095,0.0,3.7095,99,No,Yes,Eligible,0,Completed,Low Risk
S1796,D/BSE/25/1806,Student_1796,Male,41,D001,2,4,2.5421,2.9,2.5487,94,No,Yes,Eligible,0,Completed,Medium Risk
S1797,D/DBA/25/1807,Student_1797,Female,42,D004,1,1,2.925,0.0,2.925,74,No,Yes,Not Eligible,0,Completed,Medium Risk
S1798,D/ICT/25/1808,Student_1798,Male,41,D005,2,3,3.0217,3.28,3.2242,82,No,Yes,Eligible,0,Completed,Low Risk
S1799,D/BSE/25/1809,Student_1799,Male,39,D001,4,8,4.0,3.7125,3.7388,70,No,Yes,Not Eligible,0,Completed,Low Risk
S1800,D/COE/25/1810,Student_1800,Male,39,D003,4,7,3.7667,3.84,3.8132,84,No,Yes,Eligible,0,Completed,Low Risk
S1801,D/ICT/25/1811,Student_1801,Male,42,D005,1,2,3.355,3.4,3.3769,73,No,Yes,Not Eligible,0,Completed,Low Risk
S1802,D/COE/25/1812,Student_1802,Male,39,D003,4,7,3.5524,3.324,3.4645,81,No,Yes,Eligible,0,Completed,Low Risk
S1803,D/COE/25/1813,Student_1803,Male,41,D003,2,3,2.8,2.885,2.865,89,No,Yes,Eligible,1,Not Completed,Medium Risk
S1804,D/BCS/25/1814,Student_1804,Male,40,D002,3,5,3.5154,3.4263,3.4971,71,No,Yes,Not Eligible,0,Completed,Low Risk
S1805,D/BCS/25/1815,Student_1805,Male,41,D002,2,3,3.5,3.7056,3.5831,86,No,Yes,Eligible,0,Completed,Low Risk
S1806,D/ICT/25/1816,Student_1806,Male,41,D005,2,3,3.8696,3.54,3.6468,71,No,Yes,Not Eligible,0,Completed,Low Risk
S1807,D/BCS/25/1817,Student_1807,Male,39,D002,4,8,3.58,3.7556,3.6779,82,No,Yes,Eligible,0,Completed,Low Risk
S1808,D/BSE/25/1818,Student_1808,Male,41,D001,2,3,3.84,3.7444,3.7305,78,No,Yes,Not Eligible,0,Completed,Low Risk
S1809,D/BSE/25/1819,Student_1809,Male,39,D001,4,8,3.42,3.7125,3.7156,92,No,Yes,Eligible,0,Completed,Low Risk
S1810,D/BCS/25/1820,Student_1810,Male,40,D002,3,5,2.8538,2.9579,2.8269,83,No,Yes,Eligible,0,Completed,Medium Risk
S1811,D/ICT/25/1821,Student_1811,Female,41,D005,2,4,3.8227,3.8957,3.8405,90,No,Yes,Eligible,0,Completed,Low Risk
S1812,D/BSE/25/1822,Student_1812,Male,41,D001,2,4,3.6053,3.8,3.7744,85,No,Yes,Eligible,0,Completed,Low Risk
S1813,D/BCS/25/1823,Student_1813,Male,42,D002,1,1,3.3714,0.0,3.3714,74,No,Yes,Not Eligible,0,Completed,Low Risk
S1814,D/BSE/25/1824,Student_1814,Male,40,D001,3,5,3.3846,3.9053,3.7019,57,No,Yes,Not Eligible,0,Completed,Low Risk
S1815,D/ICT/25/1825,Student_1815,Male,42,D005,1,1,2.9316,0.0,2.9316,78,No,Yes,Not Eligible,0,Completed,Medium Risk
S1816,D/DBA/25/1826,Student_1816,Male,42,D004,1,1,3.3688,0.0,3.3688,100,No,Yes,Eligible,0,Completed,Low Risk
S1817,D/BCS/25/1827,Student_1817,Male,42,D002,1,2,2.3722,2.9286,2.6718,100,No,Yes,Eligible,0,Completed,Medium Risk
S1818,D/BCS/25/1828,Student_1818,Male,42,D002,1,2,2.45,2.3381,2.3897,72,No,Yes,Not Eligible,0,Completed,Medium Risk
S1819,D/BCS/25/1829,Student_1819,Male,40,D002,3,6,3.4423,3.5308,3.2685,94,No,Yes,Eligible,0,Completed,Low Risk
S1820,D/BSE/25/1830,Student_1820,Male,42,D001,1,2,4.0,3.9714,3.9846,87,No,Yes,Eligible,0,Completed,Low Risk
S1821,D/DBA/25/1831,Student_1821,Male,42,D004,1,1,3.7375,0.0,3.7375,89,No,Yes,Eligible,0,Completed,Low Risk
S1822,D/COE/25/1832,Student_1822,Male,41,D003,2,4,3.1053,3.2474,3.243,100,No,Yes,Eligible,0,Completed,Low Risk
S1823,D/COE/25/1833,Student_1823,Female,40,D003,3,5,3.9778,3.8789,3.9472,83,No,Yes,Eligible,0,Completed,Low Risk
S1824,D/BSE/25/1834,Student_1824,Male,42,D001,1,2,3.6167,3.681,3.6513,86,No,Yes,Eligible,0,Completed,Low Risk
S1825,D/BCS/25/1835,Student_1825,Female,41,D002,2,3,4.0,4.0,4.0,84,No,Yes,Eligible,0,Completed,Low Risk
S1826,D/COE/25/1836,Student_1826,Male,41,D003,2,4,3.1526,3.3211,3.2203,84,No,Yes,Eligible,0,Completed,Low Risk
S1827,D/COE/25/1837,Student_1827,Male,42,D003,1,1,3.7095,0.0,3.7095,95,No,Yes,Eligible,0,Completed,Low Risk
S1828,D/BSE/25/1838,Student_1828,Female,40,D001,3,5,3.3154,3.7421,3.5942,78,Yes,Yes,Eligible,0,Completed,Low Risk
S1829,D/BCS/25/1839,Student_1829,Male,41,D002,2,4,3.1789,2.87,2.9654,83,No,Yes,Eligible,0,Completed,Medium Risk
S1830,D/ICT/25/1840,Student_1830,Male,41,D005,2,3,3.8304,3.955,3.8097,69,Yes,Yes,Eligible,0,Completed,Low Risk
S1831,D/COE/25/1841,Student_1831,Male,42,D003,1,1,3.8905,0.0,3.8905,97,No,Yes,Eligible,0,Completed,Low Risk
S1832,D/BCS/25/1842,Student_1832,Female,40,D002,3,5,3.6615,3.9684,3.7625,89,No,Yes,Eligible,0,Completed,Low Risk
S1833,D/BSE/25/1843,Student_1833,Male,39,D001,4,7,3.7125,3.64,3.6938,97,No,Yes,Eligible,0,Completed,Low Risk
S1834,D/DBA/25/1844,Student_1834,Male,40,D004,3,6,3.2667,3.0105,2.9762,80,No,Yes,Eligible,0,Completed,Medium Risk
S1835,D/COE/25/1845,Student_1835,Male,42,D003,1,1,3.6143,0.0,3.6143,87,No,Yes,Eligible,0,Completed,Low Risk
S1836,D/BSE/25/1846,Student_1836,Male,40,D001,3,6,3.976,3.9,3.8333,92,No,Yes,Eligible,0,Completed,Low Risk
S1837,D/ICT/25/1847,Student_1837,Male,40,D005,3,6,3.7,2.96,2.97,73,Yes,No,Not Eligible,0,Completed,Medium Risk
S1838,D/BCS/25/1848,Student_1838,Female,42,D002,1,1,3.519,0.0,3.519,83,No,Yes,Eligible,0,Completed,Low Risk
S1839,D/BSE/25/1849,Student_1839,Female,41,D001,2,4,2.7474,2.9,3.1436,92,No,Yes,Eligible,1,Not Completed,Low Risk
S1840,D/DBA/25/1850,Student_1840,Male,41,D004,2,3,3.9667,3.7941,3.849,80,No,Yes,Eligible,0,Completed,Low Risk
S1841,D/COE/25/1851,Student_1841,Female,40,D003,3,5,3.8815,3.7316,3.8387,83,No,Yes,Eligible,0,Completed,Low Risk
S1842,D/COE/25/1852,Student_1842,Male,39,D003,4,8,3.12,3.0429,3.1144,69,Yes,Yes,Eligible,0,Completed,Low Risk
S1843,D/BCS/25/1853,Student_1843,Male,41,D002,2,3,3.43,3.3889,3.2254,89,No,Yes,Eligible,0,Completed,Low Risk
S1844,D/DBA/25/1854,Student_1844,Male,42,D004,1,2,3.5,3.4688,3.4848,83,No,Yes,Eligible,0,Completed,Low Risk
S1845,D/DBA/25/1855,Student_1845,Male,41,D004,2,4,3.9357,3.95,3.9185,77,No,Yes,Not Eligible,0,Completed,Low Risk
S1846,D/DBA/25/1856,Student_1846,Female,40,D004,3,5,2.7158,3.45,3.2857,83,No,Yes,Eligible,0,Completed,Low Risk
S1847,D/BCS/25/1857,Student_1847,Male,42,D002,1,2,3.7611,3.8619,3.8154,92,No,Yes,Eligible,0,Completed,Low Risk
S1848,D/DBA/25/1858,Student_1848,Male,40,D004,3,6,3.4619,3.3526,3.4876,94,No,Yes,Eligible,0,Completed,Low Risk
S1849,D/BSE/25/1859,Student_1849,Male,40,D001,3,5,3.5231,3.3474,3.4923,88,No,Yes,Eligible,0,Completed,Low Risk
S1850,D/BSE/25/1860,Student_1850,Female,42,D001,1,1,3.7524,0.0,3.7524,86,No,Yes,Eligible,0,Completed,Low Risk
S1851,D/BCS/25/1861,Student_1851,Female,40,D002,3,6,3.0423,3.5385,3.28,84,No,Yes,Eligible,0,Completed,Low Risk
S1852,D/COE/25/1862,Student_1852,Female,42,D003,1,1,1.581,0.0,1.581,69,No,Yes,Not Eligible,3,Not Completed,High Risk
S1853,D/DBA/25/1863,Student_1853,Female,41,D004,2,4,3.85,3.95,3.94,81,No,Yes,Eligible,0,Completed,Low Risk
S1854,D/BSE/25/1864,Student_1854,Male,41,D001,2,4,3.4526,2.92,3.0897,77,No,Yes,Not Eligible,0,Completed,Low Risk
S1855,D/BSE/25/1865,Student_1855,Female,41,D001,2,4,3.5579,3.57,3.5154,89,No,Yes,Eligible,0,Completed,Low Risk
S1856,D/BCS/25/1866,Student_1856,Male,40,D002,3,5,3.9538,3.4947,3.699,84,No,Yes,Eligible,0,Completed,Low Risk
S1857,D/ICT/25/1867,Student_1857,Female,42,D005,1,1,3.5579,0.0,3.5579,69,Yes,No,Not Eligible,0,Completed,Low Risk
S1858,D/DBA/25/1868,Student_1858,Male,40,D004,3,5,3.7789,3.7857,3.8345,100,No,Yes,Eligible,0,Completed,Low Risk
S1859,D/ICT/25/1869,Student_1859,Female,42,D005,1,2,3.285,3.1947,3.241,72,No,Yes,Not Eligible,0,Completed,Low Risk
S1860,D/COE/25/1870,Student_1860,Female,40,D003,3,5,3.6148,3.6368,3.4217,79,No,Yes,Not Eligible,0,Completed,Low Risk
S1861,D/BCS/25/1871,Student_1861,Male,39,D002,4,7,3.5111,3.0962,3.3459,84,No,Yes,Eligible,0,Completed,Low Risk
S1862,D/COE/25/1872,Student_1862,Male,40,D003,3,6,3.432,3.637,3.5817,72,No,Yes,Not Eligible,0,Completed,Low Risk
S1863,D/BCS/25/1873,Student_1863,Female,42,D002,1,2,3.0444,3.1476,3.1,81,No,Yes,Eligible,0,Completed,Low Risk
S1864,D/BSE/25/1874,Student_1864,Male,41,D001,2,3,3.6,3.7389,3.6661,97,No,Yes,Eligible,0,Completed,Low Risk
S1865,D/DBA/25/1875,Student_1865,Male,42,D004,1,1,4.0,0.0,4.0,81,No,Yes,Eligible,0,Completed,Low Risk
S1866,D/ICT/25/1876,Student_1866,Male,42,D005,1,1,3.6053,0.0,3.6053,91,No,Yes,Eligible,0,Completed,Low Risk
S1867,D/COE/25/1877,Student_1867,Male,42,D003,1,2,3.66,3.9,3.7829,83,No,Yes,Eligible,0,Completed,Low Risk
S1868,D/COE/25/1878,Student_1868,Male,41,D003,2,3,3.8579,3.85,3.8033,82,No,Yes,Eligible,0,Completed,Low Risk
S1869,D/BCS/25/1879,Student_1869,Female,40,D002,3,5,2.3077,1.8053,2.399,93,No,Yes,Eligible,3,Not Completed,High Risk
S1870,D/COE/25/1880,Student_1870,Female,42,D003,1,1,2.6667,0.0,2.6667,88,No,Yes,Eligible,0,Completed,Medium Risk
S1871,D/BSE/25/1881,Student_1871,Female,39,D001,4,7,2.825,2.98,2.9331,100,No,Yes,Eligible,0,Completed,Medium Risk
S1872,D/COE/25/1882,Student_1872,Male,40,D003,3,6,3.02,2.6407,2.8878,97,No,Yes,Eligible,0,Completed,Medium Risk
S1873,D/BCS/25/1883,Student_1873,Female,42,D002,1,2,2.9667,2.6,2.7692,81,No,Yes,Eligible,0,Completed,Medium Risk
S1874,D/COE/25/1884,Student_1874,Female,40,D003,3,5,3.2481,2.7421,2.8236,89,No,Yes,Eligible,0,Completed,Medium Risk
S1875,D/BSE/25/1885,Student_1875,Male,40,D001,3,6,3.412,3.6462,3.4233,81,No,Yes,Eligible,0,Completed,Low Risk
S1876,D/DBA/25/1886,Student_1876,Female,40,D004,3,5,3.8421,4.0,3.9536,100,No,Yes,Eligible,0,Completed,Low Risk
S1877,D/BCS/25/1887,Student_1877,Female,40,D002,3,6,3.2154,3.2,3.2377,73,No,Yes,Not Eligible,0,Completed,Low Risk
S1878,D/BSE/25/1888,Student_1878,Female,41,D001,2,3,2.65,3.1333,2.7441,96,No,Yes,Eligible,0,Completed,Medium Risk
S1879,D/COE/25/1889,Student_1879,Male,41,D003,2,4,3.5421,2.9947,3.2405,89,No,Yes,Eligible,0,Completed,Low Risk
S1880,D/COE/25/1890,Student_1880,Male,41,D003,2,4,3.4263,3.6158,3.4861,89,No,Yes,Eligible,0,Completed,Low Risk
S1881,D/COE/25/1891,Student_1881,Female,39,D003,4,7,3.9429,3.92,3.8586,73,No,Yes,Not Eligible,0,Completed,Low Risk
S1882,D/BCS/25/1892,Student_1882,Female,42,D002,1,1,3.9714,0.0,3.9714,84,No,Yes,Eligible,0,Completed,Low Risk
S1883,D/DBA/25/1893,Student_1883,Male,40,D004,3,6,2.0571,2.9368,2.6476,100,No,Yes,Eligible,0,Completed,Medium Risk
S1884,D/BSE/25/1894,Student_1884,Male,41,D001,2,4,3.6895,3.8,3.6513,82,No,Yes,Eligible,0,Completed,Low Risk
S1885,D/BCS/25/1895,Student_1885,Male,39,D002,4,8,3.42,2.9444,3.1196,86,No,Yes,Eligible,0,Completed,Low Risk
S1886,D/ICT/25/1896,Student_1886,Female,42,D005,1,2,4.0,3.9684,3.9846,81,No,Yes,Eligible,0,Completed,Low Risk
S1887,D/COE/25/1897,Student_1887,Male,40,D003,3,6,3.896,3.9037,3.9183,84,No,Yes,Eligible,0,Completed,Low Risk
S1888,D/COE/25/1898,Student_1888,Male,41,D003,2,3,3.6158,3.545,3.4317,86,No,No,Not Eligible,0,Completed,Low Risk
S1889,D/BSE/25/1899,Student_1889,Male,41,D001,2,3,3.63,3.2556,3.5254,89,No,Yes,Eligible,0,Completed,Low Risk
S1890,D/ICT/25/1900,Student_1890,Female,39,D005,4,8,3.6067,3.7917,3.7054,80,No,Yes,Eligible,0,Completed,Low Risk
S1891,D/COE/25/1901,Student_1891,Male,40,D003,3,5,3.5222,3.4263,3.4,76,No,No,Not Eligible,0,Completed,Low Risk
S1892,D/ICT/25/1902,Student_1892,Female,40,D005,3,6,2.7,2.275,2.3755,94,No,Yes,Eligible,1,Not Completed,Medium Risk
S1893,D/ICT/25/1903,Student_1893,Male,40,D005,3,6,2.3,3.445,3.2582,83,No,Yes,Eligible,0,Completed,Low Risk
S1894,D/COE/25/1904,Student_1894,Female,40,D003,3,5,1.6519,1.8789,2.0349,86,No,Yes,Eligible,8,Not Completed,High Risk
S1895,D/ICT/25/1905,Student_1895,Male,41,D005,2,3,3.5,2.815,3.0823,87,No,Yes,Eligible,0,Completed,Low Risk
S1896,D/BCS/25/1906,Student_1896,Male,42,D002,1,2,3.2,3.2762,3.241,94,No,Yes,Eligible,0,Completed,Low Risk
S1897,D/COE/25/1907,Student_1897,Male,42,D003,1,2,3.46,3.4524,3.4561,90,No,Yes,Eligible,0,Completed,Low Risk
S1898,D/ICT/25/1908,Student_1898,Female,42,D005,1,1,3.4895,0.0,3.4895,79,No,Yes,Not Eligible,0,Completed,Low Risk
S1899,D/COE/25/1909,Student_1899,Male,41,D003,2,3,3.6842,3.56,3.6133,75,No,Yes,Not Eligible,0,Completed,Low Risk
S1900,D/BSE/25/1910,Student_1900,Female,41,D001,2,4,3.8316,3.91,3.7872,88,No,Yes,Eligible,0,Completed,Low Risk
S1901,D/COE/25/1911,Student_1901,Female,39,D003,4,8,4.0,3.3476,3.5838,83,No,Yes,Eligible,0,Completed,Low Risk
S1902,D/COE/25/1912,Student_1902,Male,42,D003,1,2,3.88,3.7429,3.8098,80,No,Yes,Eligible,0,Completed,Low Risk
S1903,D/BCS/25/1913,Student_1903,Female,41,D002,2,4,3.2789,2.82,3.1615,69,No,Yes,Not Eligible,0,Completed,Low Risk
S1904,D/COE/25/1914,Student_1904,Male,41,D003,2,4,3.4105,3.2947,3.3671,69,No,Yes,Not Eligible,0,Completed,Low Risk
S1905,D/BSE/25/1915,Student_1905,Male,40,D001,3,6,3.376,3.2308,3.2829,78,No,Yes,Not Eligible,0,Completed,Low Risk
S1906,D/BCS/25/1916,Student_1906,Male,40,D002,3,5,3.8538,3.6316,3.7817,70,No,Yes,Not Eligible,0,Completed,Low Risk
S1907,D/ICT/25/1917,Student_1907,Male,39,D005,4,8,3.96,3.9625,3.9456,87,No,Yes,Eligible,0,Completed,Low Risk
S1908,D/BCS/25/1918,Student_1908,Male,40,D002,3,5,3.3692,3.7368,3.5635,73,No,No,Not Eligible,0,Completed,Low Risk
S1909,D/BSE/25/1919,Student_1909,Male,41,D001,2,3,3.7,3.45,3.578,91,No,Yes,Eligible,0,Completed,Low Risk
S1910,D/ICT/25/1920,Student_1910,Male,42,D005,1,1,3.9684,0.0,3.9684,94,No,Yes,Eligible,0,Completed,Low Risk
S1911,D/COE/25/1921,Student_1911,Male,41,D003,2,3,3.6053,3.325,3.4683,88,No,Yes,Eligible,0,Completed,Low Risk
S1912,D/COE/25/1922,Student_1912,Male,40,D003,3,6,3.9,3.9778,3.9611,76,No,Yes,Not Eligible,0,Completed,Low Risk
S1913,D/BSE/25/1923,Student_1913,Female,42,D001,1,2,3.5389,3.381,3.4538,77,Yes,Yes,Eligible,0,Completed,Low Risk
S1914,D/ICT/25/1924,Student_1914,Female,42,D005,1,1,3.6632,0.0,3.6632,86,No,Yes,Eligible,0,Completed,Low Risk
S1915,D/COE/25/1925,Student_1915,Male,41,D003,2,3,3.1579,3.47,3.145,86,No,Yes,Eligible,0,Completed,Low Risk
S1916,D/COE/25/1926,Student_1916,Male,41,D003,2,3,2.2684,2.03,2.0533,93,No,Yes,Eligible,0,Completed,Medium Risk
S1917,D/BSE/25/1927,Student_1917,Male,42,D001,1,1,3.3476,0.0,3.3476,89,No,Yes,Eligible,0,Completed,Low Risk
S1918,D/BCS/25/1928,Student_1918,Male,42,D002,1,1,3.6714,0.0,3.6714,90,No,Yes,Eligible,0,Completed,Low Risk
S1919,D/COE/25/1929,Student_1919,Male,41,D003,2,3,3.5526,3.775,3.7267,75,No,Yes,Not Eligible,0,Completed,Low Risk
S1920,D/BCS/25/1930,Student_1920,Female,40,D002,3,6,3.6923,3.5615,3.6185,80,No,Yes,Eligible,0,Completed,Low Risk
S1921,D/BCS/25/1931,Student_1921,Male,39,D002,4,7,3.0667,2.7115,3.1047,84,No,Yes,Eligible,0,Completed,Low Risk
S1922,D/BCS/25/1932,Student_1922,Male,42,D002,1,2,3.7722,3.4143,3.5795,78,No,Yes,Not Eligible,0,Completed,Low Risk
S1923,D/COE/25/1933,Student_1923,Female,40,D003,3,5,2.2444,1.7211,2.1406,89,No,Yes,Eligible,5,Not Completed,High Risk
S1924,D/ICT/25/1934,Student_1924,Female,39,D005,4,8,2.6133,2.9708,2.9208,88,No,Yes,Eligible,0,Completed,Medium Risk
S1925,D/BCS/25/1935,Student_1925,Female,41,D002,2,3,3.63,3.7556,3.5898,96,No,Yes,Eligible,0,Completed,Low Risk
S1926,D/ICT/25/1936,Student_1926,Female,41,D005,2,3,2.0783,2.82,2.5339,86,No,Yes,Eligible,1,Not Completed,Medium Risk
S1927,D/ICT/25/1937,Student_1927,Female,42,D005,1,1,3.7421,0.0,3.7421,85,No,Yes,Eligible,0,Completed,Low Risk
S1928,D/COE/25/1938,Student_1928,Female,40,D003,3,5,3.7778,4.0,3.8047,88,No,Yes,Eligible,0,Completed,Low Risk
S1929,D/ICT/25/1939,Student_1929,Male,39,D005,4,7,3.6792,4.0,3.8284,83,No,Yes,Eligible,0,Completed,Low Risk
S1930,D/COE/25/1940,Student_1930,Female,42,D003,1,2,4.0,3.6286,3.8098,72,No,Yes,Not Eligible,0,Completed,Low Risk
S1931,D/ICT/25/1941,Student_1931,Male,41,D005,2,3,3.2304,3.325,3.3548,100,No,Yes,Eligible,0,Completed,Low Risk
S1932,D/BCS/25/1942,Student_1932,Female,41,D002,2,3,3.14,3.2333,3.1627,84,No,Yes,Eligible,0,Completed,Low Risk
S1933,D/BSE/25/1943,Student_1933,Female,42,D001,1,2,3.7056,3.8571,3.7872,90,No,Yes,Eligible,0,Completed,Low Risk
S1934,D/BCS/25/1944,Student_1934,Male,41,D002,2,3,3.53,3.4333,3.4593,74,No,Yes,Not Eligible,0,Completed,Low Risk
S1935,D/COE/25/1945,Student_1935,Female,39,D003,4,7,3.1762,3.004,2.923,83,No,Yes,Eligible,1,Not Completed,Medium Risk
S1936,D/BCS/25/1946,Student_1936,Male,40,D002,3,5,2.5077,2.6368,2.6635,81,No,Yes,Eligible,1,Not Completed,Medium Risk
S1937,D/COE/25/1947,Student_1937,Female,42,D003,1,2,3.71,3.6619,3.6854,94,No,Yes,Eligible,0,Completed,Low Risk
S1938,D/COE/25/1948,Student_1938,Male,41,D003,2,3,3.8474,3.785,3.595,85,No,No,Not Eligible,0,Completed,Low Risk
S1939,D/BCS/25/1949,Student_1939,Male,41,D002,2,3,3.87,3.6944,3.6356,71,No,Yes,Not Eligible,0,Completed,Low Risk
S1940,D/BSE/25/1950,Student_1940,Male,42,D001,1,2,2.8389,2.6381,2.7308,78,No,Yes,Not Eligible,1,Not Completed,Medium Risk
S1941,D/DBA/25/1951,Student_1941,Male,42,D004,1,2,3.7941,4.0,3.8939,79,No,Yes,Not Eligible,0,Completed,Low Risk
S1942,D/ICT/25/1952,Student_1942,Male,40,D005,3,5,3.19,2.9864,3.2231,88,No,Yes,Eligible,0,Completed,Low Risk
S1943,D/BCS/25/1953,Student_1943,Male,42,D002,1,2,3.4889,3.9286,3.7256,76,No,Yes,Not Eligible,0,Completed,Low Risk
S1944,D/ICT/25/1954,Student_1944,Male,42,D005,1,2,3.585,3.1789,3.3872,95,No,Yes,Eligible,0,Completed,Low Risk
S1945,D/ICT/25/1955,Student_1945,Male,42,D005,1,1,3.2895,0.0,3.2895,81,No,Yes,Eligible,0,Completed,Low Risk
S1946,D/BSE/25/1956,Student_1946,Male,42,D001,1,1,3.0381,0.0,3.0381,86,No,Yes,Eligible,0,Completed,Low Risk
S1947,D/BSE/25/1957,Student_1947,Male,42,D001,1,1,3.6333,0.0,3.6333,81,No,Yes,Eligible,0,Completed,Low Risk
S1948,D/ICT/25/1958,Student_1948,Male,42,D005,1,2,2.23,2.2684,2.2487,85,No,Yes,Eligible,0,Completed,Medium Risk
S1949,D/BCS/25/1959,Student_1949,Male,41,D002,2,3,3.73,3.6444,3.5966,84,No,Yes,Eligible,0,Completed,Low Risk
S1950,D/BCS/25/1960,Student_1950,Male,42,D002,1,2,3.3778,3.3381,3.3564,83,No,Yes,Eligible,0,Completed,Low Risk
S1951,D/COE/25/1961,Student_1951,Female,42,D003,1,2,3.705,3.4952,3.5976,92,No,Yes,Eligible,0,Completed,Low Risk
